logger_ID;TAXON;GENUS;SPECIES;COVER;NOTES;AUTHOR
346;Solidago virgaurea subsp. minuta;Sol;vir;+;;SD
346;Vaccinium myrtillus;Vac;myr;2b;;SD
346;Veronica bellidioides;Ver;bel;+;;SD
347;Avenella flexuosa;ave;fle;+;;NS
347;Carex sempervirens;car;sem;+;;NS
347;Huperzia selago;hup;sel;+;;NS
347;Juncus trifidus;jun;tri;2a;;NS
347;Phyteuma hemisphaericum;phy;hem;r;;NS
347;Rhododendron ferrugineum;rho;fer;+;;NS
347;Scorzoneroides helvetica;sco;hel;r;;NS
347;Vaccinium gaultherioides;vac;gau;2a;;NS
347;Vaccinium myrtillus;vac;myr;2b;;NS
348;Agrostis agrostiflora;agr;agr;+;;NH
348;Agrostis rupestris;agr;rup;+;;NH
348;Anthoxanthum alpinum;ant;alp;+;;NH
348;Bartsia alpina;bar;alp;+;;NH
348;Campanula barbata subsp. barbata;cam;bar;+;;NH
348;Campanula scheuchzeri;cam;sch;+;;NH
348;Festuca nigricans;fes;nig;+;;NH
348;Gnaphalium supinum;gna;sup;r;cf;NH
348;Homogyne alpina;hom;alp;2b;;NH
348;Huperzia selago;hup;sel;+;;NH
348;Juncus trifidus;jun;tri;+;;NH
348;Leucanthemopsis alpina;leu;alp;+;;NH
348;Luzula alpino-pilosa;luz;alp1;+;;NH
348;Mutellina adonidifolia;mut;ado;+;;NH
348;Myosotis alpestris;myo;alp;+;;NH
348;Persicaria vivipara;per;viv;+;;NH
348;Salix herbacea;sal;her;+;;NH
348;Salix retusa s. str.;sal;ret;+;;NH
348;Scorzoneroides helvetica;sco;hel;1;;NH
348;Soldanella pusilla;sol;pus;+;;NH
348;Trifolium pratense subsp. pratense;tri;pra;+;;NH
348;Vaccinium gaultherioides;vac;gau;2a;;NH
349;Achillea moschata;Ach;mos;+;;KC
349;Anthoxanthum alpinum;Ant;alp;1;;KC
349;Campanula scheuchzeri;Cam;sch;1;;KC
349;Scorzoneroides helvetica;Sco;hel;+;;KC
349;Festuca nigricans;Fes;nig;2a;;KC
349;Gentiana acaulis;Gen;ver;+;;KC
349;Leontodon hispidus;Leo;his;+;;KC
349;Lotus corniculatus;Lot;cor;+;;KC
349;Myosotis alpestris;Myo;alp;+;;KC
349;Phleum alpinum agg.;Phl;alp;+;;KC
349;Ranunculus villarsii;Ran;vil;+;;KC
349;Silene vulgaris;Sil;vul;2a;;KC
349;Trifolium pallescens;Tri;pal;+;;KC
350;Agrostis agrostiflora;Agr;agr;+;;KC
350;Alchemilla vulgaris agg.;Alc;vul;r;;KC
350;Anthoxanthum alpinum;Ant;alp;+;;KC
350;Avenella flexuosa;Ave;fle;1;;KC
350;Avenula versicolor;Ave;ver;2a;;KC
350;Campanula scheuchzeri;Cam;sch;+;;KC
350;Deschampsia cespitosa subsp. cespitosa;Des;ces;+;;KC
350;Diphasiastrum alpinum;Dip;alp;r;;KC
350;Homogyne alpina;Hom;alp;+;;KC
350;Juncus trifidus;Jun;tri;2a;;KC
350;Leucanthemopsis alpina;Leu;alp;r;;KC
350;Luzula alpina;Luz;alp;+;;KC
350;Luzula alpino-pilosa;Luz;alp1;+;;KC
350;Mutellina adonidifolia;Mut;ado;+;;KC
350;Nardus stricta;Nar;str;1;;KC
350;Persicaria vivipara;Per;viv;+;;KC
350;Potentilla aurea;Pot;aur;1;;KC
350;Ranunculus villarsii;Ran;vil;1;;KC
350;Rhododendron ferrugineum;Rho;fer;2b;;KC
350;Salix herbacea;Sal;her;2a;;KC
350;Scorzoneroides helvetica;Sco;hel;1;;KC
350;Soldanella pusilla;Sol;pus;+;;KC
350;Vaccinium gaultherioides;Vac;gau;1;;KC
350;Viola biflora;Vio;bif;+;;KC
351;Agrostis alpina;agr;alp;+;;NS
351;Alchemilla vulgaris agg.;alc;vul;1;;NS
351;Anthoxanthum alpinum;ant;alp;1;;NS
351;Avenella flexuosa;ave;fle;+;;NS
351;Avenula versicolor;ave;ver;1;;NS
351;Bartsia alpina;bar;alp;+;;NS
351;Campanula scheuchzeri;cam;sch;+;;NS
351;Carex sempervirens;car;sem;+;;NS
351;Coeloglossum viride;coe;vir;r;;NS
351;Doronicum clusii subsp. clusii;dor;clu;1;;NS
351;Empetrum hermaphroditum;emp;her;2a;;NS
351;Euphrasia minima;eup;min;r;;NS
351;Hieracium sp.;hie;spe;r;;NS
351;Homogyne alpina;hom;alp;1;;NS
351;Huperzia selago;hup;sel;+;;NS
351;Juncus trifidus;jun;tri;+;;NS
351;Juniperus communis subsp. nana;jun;com;r;;NS
351;Leontodon hispidus;leo;his;+;;NS
351;Lloydia serotina;llo;ser;r;;NS
351;Loiseleuria procumbens;loi;pro;1;;NS
351;Lotus corniculatus;lot;cor;+;;NS
351;Luzula alpina;luz;alp;+;;NS
351;Luzula lutea;luz;lut;+;;NS
351;Mutellina adonidifolia;mut;ado;1;;NS
351;Persicaria vivipara;per;viv;1;;NS
351;Phyteuma hemisphaericum;phy;hem;r;;NS
351;Potentilla aurea;pot;aur;+;;NS
351;Pyrola minor;pyr;min;+;;NS
351;Rhinanthus glacialis;rhi;gla;+;;NS
351;Rhododendron ferrugineum;rho;fer;+;;NS
351;Salix herbacea;sal;her;1;;NS
351;Scorzoneroides helvetica;sco;hel;1;;NS
351;Soldanella pusilla;sol;pus;+;;NS
351;Vaccinium gaultherioides;vac;gau;3;;NS
351;Vaccinium vitis-idaea;vac;vit;1;;NS
351;Viola biflora;vio;bif;1;;NS
352;Agrostis agrostiflora;Agr;agr;1;;SD
352;Agrostis rupestris;Agr;rup;+;;SD
352;Alchemilla vulgaris agg.;Alc;vul;1;;SD
352;Anthoxanthum alpinum;Ant;alp;1;;SD
352;Botrychium lunaria;Bot;lun;+;;SD
352;Campanula barbata subsp. barbata;Cam;bar;r;;SD
352;Campanula scheuchzeri;Cam;sch;+;;SD
352;Crepis aurea;Cre;aur;+;;SD
352;Deschampsia cespitosa subsp. cespitosa;Des;ces;+;;SD
352;Festuca nigricans;Fes;nig;+;;SD
352;Homogyne alpina;Hom;alp;1;;SD
352;Leontodon hispidus;Leo;his;1;;SD
352;Lotus corniculatus;Lot;cor;+;;SD
352;Luzula alpino-pilosa;Luz;alp1;+;;SD
352;Luzula lutea;Luz;lut;+;;SD
352;Myosotis alpestris;Myo;alp;1;;SD
352;Persicaria vivipara;Per;viv;+;;SD
352;Phleum alpinum agg.;Phl;com;+;;SD
352;Potentilla aurea;Pot;aur;1;;SD
352;Pulsatilla alpina subsp. apiifolia;Pul;alp;3;;SD
352;Ranunculus villarsii;Ran;vil;2a;;SD
352;Rhinanthus glacialis;Rhi;gla;+;;SD
352;Rhododendron ferrugineum;Rho;fer;+;;SD
352;Rumex alpestris;Rum;alp;+;;SD
352;Scorzoneroides helvetica;Sco;hel;1;;SD
352;Silene vulgaris;Sil;vul;1;;SD
352;Soldanella pusilla;Sol;pus;+;;SD
352;Solidago virgaurea subsp. minuta;Sol;vir;+;;SD
352;Taraxacum sp.;Tar;spe;+;;SD
352;Trifolium pratense subsp. pratense;Tri;pra;2a;;SD
352;Vaccinium myrtillus;Vac;myr;2b;;SD
352;Veronica alpina;Ver;alp;+;;SD
352;Viola biflora;Vio;bif;1;;SD
353;Achillea moschata;ach;mos;1;;KC
353;Avenella flexuosa;ave;fle;1;;KC
353;Avenula versicolor;ave;ver;1;;KC
353;Botrychium lunaria;bot;lun;+;;KC
353;Campanula scheuchzeri;cam;sch;+;;KC
353;Coeloglossum viride;coe;vir;r;;KC
353;Festuca halleri agg.;fes;hal;1;;KC
353;Homogyne alpina;hom;alp;+;;KC
353;Leontodon hispidus;leo;his;+;;KC
353;Potentilla aurea;pot;aur;+;;KC
353;Rhododendron ferrugineum;rho;fer;3;;KC
353;Scorzoneroides helvetica;sco;hel;+;;KC
353;Trifolium pallescens;tri;pal;+;;KC
354;Agrostis rupestris;agr;rup;+;;DM
354;Alchemilla vulgaris agg.;alc;vul;+;;DM
354;Anthoxanthum alpinum;ant;alp;+;;DM
354;Avenula versicolor;ave;ver;+;;DM
354;Botrychium lunaria;bot;lun;+;;DM
354;Campanula scheuchzeri;cam;sch;+;;DM
354;Coeloglossum viride;coe;vir;+;;DM
354;Deschampsia cespitosa subsp. cespitosa;des;ces;1;;DM
354;Festuca nigrescens;fes;nig1;+;;DM
354;Festuca nigricans;fes;nig;1;;DM
354;Homogyne alpina;hom;alp;1;;DM
354;Juncus trifidus;jun;tri;2a;;DM
354;Leontodon hispidus;leo;his;2a;;DM
354;Myosotis alpestris;myo;alp;+;;DM
354;Persicaria vivipara;per;viv;1;;DM
354;Poa alpina;poa;alp;+;;DM
354;Potentilla aurea;pot;aur;2a;;DM
354;Ranunculus villarsii;ran;vil;+;;DM
354;Saxifraga paniculata;sax;pan;+;;DM
354;Scorzoneroides helvetica;sco;hel;1;;DM
354;Silene vulgaris;sil;vul;1;;DM
354;Trifolium pallescens;tri;pal;+;;DM
354;Trifolium pratense subsp. pratense;tri;pra;2a;;DM
355;Alchemilla vulgaris agg.;Alc;spe;+;;KH
355;Arnica montana;Arn;mon;1;;KH
355;Calamagrostis villosa;Cal;vil;2a;;KH
355;Campanula scheuchzeri;Cam;sch;r;;KH
355;Carex sempervirens;Car;sem;+;;KH
355;Gentiana acaulis;Gen;aca;+;;KH
355;Geum montanum;Geu;mon;r;;KH
355;Homogyne alpina;Hom;alp;+;;KH
355;Juncus trifidus;Jun;tri;+;;KH
355;Juniperus communis subsp. nana;Jun;com;1;;KH
355;Luzula lutea;Luz;lut;+;;KH
355;Nardus stricta;Nar;str;1;;KH
355;Persicaria vivipara;Per;viv;+;;KH
355;Phleum alpinum agg.;Phl;alp;+;;KH
355;Potentilla aurea;Pot;aur;1;;KH
355;Scorzoneroides helvetica;Sco;hel;+;;KH
355;Solidago virgaurea subsp. minuta;Sol;vir;1;;KH
355;Vaccinium myrtillus;Vac;myr;3;;KH
355;Vaccinium vitis-idaea;Vac;vit;2b;;KH
356;Achillea moschata;ach;mos;2a;;KC
356;Alchemilla vulgaris agg.;alc;vul;+;;KC
356;Anthoxanthum alpinum;ant;alp;2b;;KC
356;Botrychium lunaria;bot;lun;+;;KC
356;Campanula scheuchzeri;cam;sch;+;;KC
356;Cardamine resedifolia;car;res;+;;KC
356;Euphrasia sp.;eup;spe;+;;KC
356;Festuca halleri agg.;fes;hal;+;;KC
356;Leontodon hispidus;leo;his;2a;;KC
356;Luzula spicata;luz;spi;+;;KC
356;Minuartia gerardii;min;ger;+;;KC
356;Myosotis alpestris;myo;alp;1;;KC
356;Poa alpina;poa;alp;+;;KC
356;Potentilla aurea;pot;aur;+;;KC
356;Ranunculus villarsii;ran;vil;1;;KC
356;Scorzoneroides helvetica;sco;hel;1;;KC
356;Sedum alpestre;sed;alp;+;;KC
356;Sempervivum montanum s. str.;sem;mon;+;;KC
356;Silene acaulis subsp. exscapa;sil;aca;+;;KC
356;Taraxacum sp.;tar;spe;+;;KC
356;Trifolium pallescens;tri;pal;1;;KC
356;Trifolium pratense subsp. pratense;tri;pra;+;;KC
357;Anthoxanthum alpinum;ant;alp;r;;KH
357;Campanula scheuchzeri;cam;sch;+;;KH
357;Cirsium spinosissimum;cir;spi;1;;KH
357;Deschampsia cespitosa subsp. cespitosa;des;ces;1;;KH
357;Festuca norica;fes;nor;1;cf;KH
357;Gentiana acaulis;gen;aca;r;;KH
357;Leontodon hispidus;leo;his;+;;KH
357;Luzula alpina;luz;alp;+;;KH
357;Mutellina adonidifolia;mut;ado;1;;KH
357;Myosotis alpestris;myo;alp;+;;KH
357;Poa alpina;poa;alp;+;;KH
357;Scorzoneroides helvetica;sco;hel;r;;KH
357;Solidago virgaurea subsp. minuta;sol;vir;1;;KH
357;Taraxacum sp.;tar;spe;r;;KH
357;Viola biflora;vio;bif;1;;KH
358;Achillea moschata;ach;mos;+;;DM
358;Agrostis rupestris;agr;rup;+;;DM
358;Alchemilla vulgaris agg.;alc;vul;+;;DM
358;Androsace obtusifolia;and;obt;+;;DM
358;Anthoxanthum alpinum;ant;alp;1;;DM
358;Avenula versicolor;ave;ver;+;;DM
358;Bartsia alpina;bar;alp;+;;DM
358;Campanula scheuchzeri;cam;sch;+;;DM
358;Coeloglossum viride;coe;vir;r;;DM
358;Festuca nigrescens;fes;nig1;+;;DM
358;Festuca nigricans;fes;nig;+;;DM
358;Homogyne alpina;hom;alp;2a;;DM
358;Luzula alpina;luz;alp;+;;DM
358;Mutellina adonidifolia;mut;ado;+;;DM
358;Myosotis alpestris;myo;alp;r;;DM
358;Persicaria vivipara;per;viv;2a;;DM
358;Phleum alpinum agg.;phl;rha;+;;DM
358;Phyteuma hemisphaericum;phy;hem;r;;DM
358;Poa alpina;poa;alp;2a;;DM
358;Potentilla aurea;pot;aur;+;;DM
358;Ranunculus villarsii;ran;vil;2a;;DM
358;Salix herbacea;sal;her;2a;;DM
358;Scorzoneroides helvetica;sco;hel;+;;DM
358;Trifolium pratense subsp. pratense;tri;pra;+;;DM
359;Alchemilla vulgaris agg.;alc;vul;1;;HP
359;Anthoxanthum alpinum;ant;alp;1;;HP
359;Campanula scheuchzeri;cam;sch;+;;HP
359;Carex frigida;car;fri;2b;;HP
359;Carex sempervirens;car;sem;1;;HP
359;Cirsium spinosissimum;cir;spi;1;;HP
359;Coeloglossum viride;coe;vir;r;;HP
359;Deschampsia cespitosa subsp. cespitosa;des;ces;2a;;HP
359;Epilobium sp.;epi;spe;+;;HP
359;Geranium sylvaticum;ger;syl;+;;HP
359;Homogyne alpina;hom;alp;+;;HP
359;Lotus corniculatus;lot;cor;+;;HP
359;Luzula alpino-pilosa;luz;alp1;+;;HP
359;Mutellina adonidifolia;mut;ado;2a;;HP
359;Nardus stricta;nar;str;3;;HP
359;Persicaria vivipara;per;viv;2a;;HP
359;Poa alpina;poa;alp;2a;;HP
359;Potentilla aurea;pot;aur;1;;HP
359;Ranunculus villarsii;ran;vil;+;;HP
359;Salix herbacea;sal;her;+;;HP
359;Scorzoneroides helvetica;sco;hel;+;;HP
359;Soldanella pusilla;sol;pus;+;;HP
359;Solidago virgaurea subsp. minuta;sol;vir;+;;HP
359;Vaccinium myrtillus;vac;myr;+;;HP
359;Viola biflora;vio;bif;+;;HP
360;Agrostis agrostiflora;Agr;agr;+;;KC
360;Agrostis alpina;Agr;alp;+;;KC
360;Ajuga pyramidalis;Aju;pyr;r;;KC
360;Alchemilla vulgaris agg.;Alc;vul;+;;KC
360;Avenula versicolor;Ave;ver;+;;KC
360;Campanula scheuchzeri;Cam;sch;+;;KC
360;Carex sempervirens;Car;sem;2a;;KC
360;Gentiana acaulis;Gen;aca;r;;KC
360;Geranium sylvaticum;Ger;syl;+;;KC
360;Geum montanum;Geu;mon;r;;KC
360;Homogyne alpina;Hom;alp;+;;KC
360;Leontodon hispidus;Leo;his;1;;KC
360;Leucanthemopsis alpina;Leu;alp;r;;KC
360;Luzula alpino-pilosa;Luz;alp1;+;;KC
360;Luzula lutea;Luz;lut;+;;KC
360;Nardus stricta;Nar;str;2a;;KC
360;Persicaria vivipara;Per;viv;+;;KC
360;Potentilla aurea;Pot;aur;2a;;KC
360;Ranunculus villarsii;Ran;vil;+;;KC
360;Rhododendron ferrugineum;Rho;fer;2b;;KC
360;Salix herbacea;Sal;her;1;;KC
360;Solidago virgaurea subsp. minuta;Sol;vir;+;;KC
360;Trifolium repens;Tri;rep;+;;KC
361;Alchemilla vulgaris agg.;alc;vul;+;;NH
361;Anthoxanthum alpinum;ant;alp;1;;NH
361;Avenella flexuosa;ave;fle;+;;NH
361;Avenula versicolor;ave;ver;+;;NH
361;Campanula scheuchzeri;cam;sch;+;;NH
361;Carex sempervirens;car;sem;+;;NH
361;Festuca halleri agg.;fes;hal;+;;NH
361;Gentiana acaulis;gen;aca;+;;NH
361;Geum montanum;geu;mon;+;;NH
361;Homogyne alpina;hom;alp;1;;NH
361;Lotus corniculatus;lot;cor;1;;NH
361;Luzula alpina;luz;alp;+;;NH
361;Luzula lutea;luz;lut;+;;NH
361;Nardus stricta;nar;str;3;;NH
361;Persicaria vivipara;per;viv;+;;NH
361;Phleum alpinum agg.;phl;rha;+;;NH
361;Potentilla aurea;pot;aur;1;;NH
361;Pulsatilla alpina subsp. apiifolia;pul;alp;1;;NH
361;Ranunculus villarsii;ran;vil;+;;NH
361;Rhododendron ferrugineum;rho;fer;r;;NH
361;Scorzoneroides helvetica;sco;hel;1;;NH
361;Thymus praecox subsp. polytrichus;thy;pra;+;;NH
361;Vaccinium myrtillus;vac;myr;2b;;NH
361;Veronica bellidioides;ver;bel;+;;NH
362;Agrostis rupestris;agr;rup;+;;NH
362;Alchemilla vulgaris agg.;alc;vul;+;;NH
362;Anthoxanthum alpinum;ant;alp;1;;NH
362;Carex aterrima;car;ate;+;;NH
362;Cerastium fontanum s. str.;cer;hol;r;;NH
362;Deschampsia cespitosa subsp. cespitosa;des;ces;3;;NH
362;Luzula multiflora s. lat.;luz;mul;+;;NH
362;Nardus stricta;nar;str;2a;;NH
362;Persicaria vivipara;per;viv;+;;NH
362;Phleum alpinum agg.;phl;com;1;;NH
362;Poa alpina;poa;alp;+;;NH
362;Potentilla aurea;pot;aur;+;;NH
362;Trifolium badium;tri;bad;1;;NH
362;Trifolium pratense subsp. pratense;tri;pra;2a;;NH
363;Achillea moschata;ach;mos;+;;NH
363;Agrostis rupestris;agr;rup;r;;NH
363;Anthoxanthum alpinum;ant;alp;+;;NH
363;Avenula versicolor;ave;ver;+;;NH
363;Campanula barbata subsp. barbata;cam;bar;1;;NH
363;Campanula scheuchzeri;cam;sch;+;;NH
363;Carex sempervirens;car;sem;+;;NH
363;Chaerophyllum villarsii;cha;vil;r;;NH
363;Festuca nigricans;fes;nig;+;;NH
363;Geum montanum;geu;mon;+;;NH
363;Homogyne alpina;hom;alp;1;;NH
363;Juncus trifidus;jun;tri;+;;NH
363;Lotus corniculatus;lot;cor;+;;NH
363;Luzula lutea;luz;lut;+;;NH
363;Mutellina adonidifolia;mut;ado;+;;NH
363;Nardus stricta;nar;str;2a;;NH
363;Phleum alpinum agg.;phl;rha;+;;NH
363;Potentilla aurea;pot;aur;+;;NH
363;Pulsatilla alpina subsp. apiifolia;pul;alp;+;;NH
363;Ranunculus villarsii;ran;vil;+;;NH
363;Salix herbacea;sal;her;+;;NH
363;Scorzoneroides helvetica;sco;hel;1;;NH
363;Sempervivum montanum s. str.;sem;mon;r;;NH
363;Silene vulgaris;sil;vul;+;;NH
363;Solidago virgaurea subsp. minuta;sol;vir;+;;NH
363;Vaccinium gaultherioides;vac;gau;2a;;NH
363;Vaccinium myrtillus;vac;myr;2b;;NH
364;Agrostis rupestris;agr;rup;+;;KC
364;Alchemilla vulgaris agg.;alc;vul;+;;KC
364;Anthoxanthum alpinum;ant;alp;1;;KC
364;Avenula versicolor;ave;ver;+;;KC
364;Campanula scheuchzeri;cam;sch;+;;KC
364;Carex curvula subsp. curvula;car;cur;+;;KC
364;Carex sempervirens;car;sem;+;;KC
364;Coeloglossum viride;coe;vir;r;;KC
364;Deschampsia cespitosa subsp. cespitosa;des;ces;1;;KC
364;Euphrasia minima;eup;min;+;;KC
364;Festuca nigricans;fes;nig;1;;KC
364;Gnaphalium supinum;gna;sup;1;;KC
364;Homogyne alpina;hom;alp;2a;;KC
364;Leucanthemopsis alpina;leu;alp;+;;KC
364;Mutellina adonidifolia;mut;ado;1;;KC
364;Nardus stricta;nar;str;2a;;KC
364;Persicaria vivipara;per;viv;+;;KC
364;Phyteuma hemisphaericum;phy;hem;+;;KC
364;Potentilla aurea;pot;aur;1;;KC
364;Primula minima;pri;min;+;;KC
364;Salix herbacea;sal;her;2a;;KC
364;Scorzoneroides helvetica;sco;hel;1;;KC
364;Sibbaldia procumbens;sib;pro;+;;KC
364;Soldanella pusilla;sol;pus;2a;;KC
364;Veronica alpina;ver;alp;+;;KC
365;Anthoxanthum alpinum;ant;alp;+;;NH
365;Avenula versicolor;ave;ver;1;;NH
365;Calamagrostis villosa;cal;vil;2a;;NH
365;Campanula scheuchzeri;cam;sch;r;;NH
365;Festuca nigrescens;fes;nig1;+;;NH
365;Homogyne alpina;hom;alp;1;;NH
365;Juncus trifidus;jun;tri;2a;;NH
365;Mutellina adonidifolia;mut;ado;+;;NH
365;Phyteuma hemisphaericum;phy;hem;r;;NH
365;Potentilla aurea;pot;aur;1;;NH
365;Ranunculus villarsii;ran;vil;+;;NH
365;Rhododendron ferrugineum;rho;fer;2b;;NH
365;Scorzoneroides helvetica;sco;hel;+;;NH
365;Soldanella pusilla;sol;pus;r;;NH
365;Vaccinium gaultherioides;vac;gau;1;;NH
365;Viola biflora;vio;bif;+;;NH
366;Achillea moschata;ach;mos;2a;;DM
366;Agrostis rupestris;agr;rup;+;;DM
366;Alchemilla vulgaris agg.;alc;vul;+;;DM
366;Anthoxanthum alpinum;ant;alp;+;;DM
366;Avenula versicolor;ave;ver;+;;DM
366;Botrychium lunaria;bot;lun;r;;DM
366;Campanula scheuchzeri;cam;sch;r;;DM
366;Euphrasia minima;eup;min;+;;DM
366;Festuca nigricans;fes;nig;+;;DM
366;Gentiana brachyphylla;gen;bra;1;;DM
366;Leontodon hispidus;leo;his;2a;;DM
366;Myosotis alpestris;myo;alp;+;;DM
366;Persicaria vivipara;per;viv;r;;DM
366;Phleum alpinum agg.;phl;rha;+;;DM
366;Poa alpina;poa;alp;+;;DM
366;Potentilla aurea;pot;aur;1;;DM
366;Scorzoneroides helvetica;sco;hel;2a;;DM
366;Sempervivum montanum s. str.;sem;mon;1;;DM
366;Trifolium pratense subsp. pratense;tri;pra;+;;DM
367;Achillea moschata;ach;mos;r;;NH
367;Agrostis alpina;agr;alp;+;;NH
367;Anthoxanthum alpinum;ant;alp;+;;NH
367;Campanula scheuchzeri;cam;sch;+;;NH
367;Coeloglossum viride;coe;vir;r;;NH
367;Doronicum clusii subsp. clusii;dor;clu;1;;NH
367;Dryopteris filix-mas s. str.;dry;fil;+;;NH
367;Gymnocarpium dryopteris;gym;dry;r;;NH
367;Homogyne alpina;hom;alp;+;;NH
367;Leontodon hispidus;leo;his;1;;NH
367;Luzula alpino-pilosa;luz;alp1;+;;NH
367;Myosotis alpestris;myo;alp;+;;NH
367;Rhododendron ferrugineum;rho;fer;2a;;NH
367;Salix glaucosericea;sal;gla;3;;NH
367;Salix helvetica;sal;hel;4;;NH
367;Soldanella pusilla;sol;pus;+;;NH
368;Agrostis alpina;agr;alp;1;;KC
368;Alchemilla vulgaris agg.;alc;vul;+;;KC
368;Anthoxanthum alpinum;ant;alp;1;;KC
368;Anthyllis vulneraria;ant;vul;+;;KC
368;Astragalus frigidus;ast;fri;1;;KC
368;Avenula versicolor;ave;ver;+;;KC
368;Bartsia alpina;bar;alp;+;;KC
368;Calluna vulgaris;cal;vul;+;;KC
368;Campanula scheuchzeri;cam;sch;+;;KC
368;Carex sempervirens;car;sem;+;;KC
368;Cerastium fontanum s. str.;cer;hol;+;;KC
368;Coeloglossum viride;coe;vir;r;;KC
368;Deschampsia cespitosa subsp. cespitosa;des;ces;+;;KC
368;Euphrasia officinalis subsp. picta;eup;off;+;;KC
368;Festuca halleri agg.;fes;hal;+;;KC
368;Festuca nigrescens;fes;nig1;1;;KC
368;Homogyne alpina;hom;alp;+;;KC
368;Juncus trifidus;jun;tri;2a;;KC
368;Kobresia myosuroides;kob;myo;+;;KC
368;Luzula alpino-pilosa;luz;alp1;+;;KC
368;Mutellina adonidifolia;mut;ado;+;;KC
368;Parnassia palustris;par;pal;+;;KC
368;Persicaria vivipara;per;viv;1;;KC
368;Poa alpina;poa;alp;+;;KC
368;Potentilla aurea;pot;aur;+;;KC
368;Ranunculus villarsii;ran;vil;+;;KC
368;Rhododendron ferrugineum;rho;fer;+;;KC
368;Salix helvetica;sal;hel;1;;KC
368;Scorzoneroides helvetica;sco;hel;2a;;KC
368;Selaginella selaginoides;sel;sel;+;;KC
368;Taraxacum sp.;tar;spe;+;;KC
368;Trifolium badium;tri;bad;1;;KC
368;Trifolium pallescens;tri;pal;+;;KC
368;Trifolium pratense subsp. pratense;tri;pra;3;;KC
368;Trifolium repens;tri;rep;2a;;KC
368;Vaccinium gaultherioides;vac;gau;+;;KC
368;Vaccinium vitis-idaea;vac;vit;+;;KC
368;Veronica alpina;ver;alp;r;;KC
368;Viola biflora;vio;bif;+;;KC
369;Agrostis rupestris;agr;rup;+;;NH
369;Avenula versicolor;ave;ver;+;;NH
369;Calluna vulgaris;cal;vul;2a;;NH
369;Carex sempervirens;car;sem;+;;NH
369;Festuca halleri agg.;fes;pum;+;;NH
369;Gentiana acaulis;gen;aca;+;;NH
369;Hieracium alpinum s. lat.;hie;alp;+;;NH
369;Homogyne alpina;hom;alp;+;;NH
369;Loiseleuria procumbens;loi;pro;4;;NH
369;Luzula lutea;luz;lut;+;;NH
369;Pedicularis tuberosa;ped;tub;+;;NH
369;Persicaria vivipara;per;viv;+;;NH
369;Phyteuma hemisphaericum;phy;hem;+;;NH
369;Potentilla aurea;pot;aur;+;;NH
369;Primula minima;pri;min;1;;NH
369;Scorzoneroides helvetica;sco;hel;+;;NH
369;Vaccinium gaultherioides;vac;gau;1;;NH
369;Vaccinium myrtillus;vac;myr;+;;NH
369;Vaccinium vitis-idaea;vac;vit;2b;;NH
370;Agrostis alpina;Agr;alp;+;;SD
370;Antennaria carpatica;Ant;car;+;;SD
370;Avenella flexuosa;Ave;fle;+;;SD
370;Bartsia alpina;Bar;alp;+;;SD
370;Bellidiastrum michelii;Bel;mic;1;;SD
370;Calluna vulgaris;Cal;vul;3;;SD
370;Carex sempervirens;Car;sem;2a;;SD
370;Empetrum hermaphroditum;Emp;her;2b;;SD
370;Gentiana acaulis;Gen;aca;+;;SD
370;Homogyne alpina;Hom;alp;1;;SD
370;Juncus trifidus;Jun;tri;+;;SD
370;Loiseleuria procumbens;Loi;pro;2b;;SD
370;Oxytropis campestris;Oxy;cam;+;;SD
370;Persicaria vivipara;Per;viv;+;;SD
370;Pinguicula leptoceras;Pin;lep;+;;SD
370;Potentilla aurea;Pot;aur;+;;SD
370;Primula minima;Pri;min;1;;SD
370;Rhinanthus glacialis;Rhi;gla;+;;SD
370;Scorzoneroides helvetica;Sco;hel;+;;SD
370;Tofieldia pusilla;Tof;pus;+;;SD
370;Trichophorum cespitosum subsp. cespitosum;Tri;ces;1;;SD
370;Vaccinium gaultherioides;Vac;gau;+;;SD
370;Vaccinium vitis-idaea;Vac;vit;+;;SD
371;Achillea moschata;ach;mos;+;;NS
371;Agrostis alpina;agr;alp;+;;NS
371;Alchemilla vulgaris agg.;alc;vul;2a;;NS
371;Anthoxanthum alpinum;ant;alp;1;;NS
371;Botrychium lunaria;bot;lun;+;;NS
371;Campanula scheuchzeri;cam;sch;+;;NS
371;Carex sempervirens;car;sem;+;;NS
371;Cerastium fontanum s. str.;cer;fon;+;;NS
371;Erigeron uniflorus;eri;uni;+;;NS
371;Euphrasia minima;eup;min;+;;NS
371;Festuca halleri agg.;fes;hal;+;cor;NS
371;Festuca nigricans;fes;nig;2a;;NS
371;Gentiana brachyphylla;gen;bra;+;cf;NS
371;Geum montanum;geu;mon;2b;;NS
371;Homogyne alpina;hom;alp;2b;;NS
371;Leontodon hispidus;leo;his;1;;NS
371;Luzula spicata;luz;spi;+;;NS
371;Minuartia gerardii;min;ger;+;;NS
371;Myosotis alpestris;myo;alp;+;;NS
371;Phyteuma hemisphaericum;phy;hem;+;;NS
371;Potentilla aurea;pot;aur;+;;NS
371;Ranunculus villarsii;ran;vil;1;;NS
371;Solidago virgaurea subsp. minuta;sol;vir;1;;NS
371;Trifolium pallescens;tri;pal;+;;NS
371;Trifolium pratense subsp. pratense;tri;pra;3;;NS
372;Anthoxanthum alpinum;ant;alp;+;;NS
